"id","name","longname","alpha","code","code_two","my_train_code","anglia_code","national_rail_code"
1876,"MOULDSWORTH","Mouldsworth Rail Station","\N","MLD","MLDSWTH","42e2c722-6872-423d-9ad9-b13660d132d3",NULL,NULL
1879,"MOUNTAIN ASH","Mountain Ash Rail Station","ABERPENNAR","MTA","MASH","db907b4e-49ac-4747-b95f-46851078cc70",NULL,NULL
1883,"MUIREND GLASGOW","Muirend Rail Station","\N","MUI","MUIREND","52177749-cc62-42e9-95ee-9602856488b1",NULL,NULL
1886,"MYTHOLMROYD","Mytholmroyd Rail Station","\N","MYT","MYTHLMR","133426da-91a0-437b-a0d4-1618aa9daa8a",NULL,NULL
1889,"NAIRN","Nairn Rail Station","\N","NRN","NAIRN","7001a696-ac49-4563-8369-7d9495cdee4d",NULL,NULL
1892,"NARBOROUGH","Narborough Rail Station","\N","NBR","NARBRO","8165dc01-f129-4321-9566-8f1331b8a44b",NULL,NULL
1895,"NEEDHAM MARKET","Needham Market Rail Station","\N","NMT","NEEDHAM","73262621-640f-4b43-9070-281757c12984",NULL,NULL
1900,"NETHERFIELD","Netherfield Rail Station","\N","NET","NTHRFLD","a7c26658-d91d-4820-9ce3-25af6818e454",NULL,NULL
1903,"NEW BARNET","New Barnet Rail Station","\N","NBA","NBARNET","4a14b6aa-f4d0-44a9-a8c8-b104ddb83ab1",NULL,NULL
1906,"NEW CLEE","New Clee Rail Station","\N","NCE","NEWCLEE","feccb7ca-8901-4372-9ed9-5f8b1e388947",NULL,NULL
1908,"NEW CROSS ELL","\N","\N","NWX","NWCRELL","d6201637-748f-453b-b9ca-28c94e7b5bca",NULL,NULL
1910,"NEW CROSS GATE STATION ELL","\N","\N","NXG","NEWXGEL","408cd6f4-b4ea-406f-9e84-84d579eed978",NULL,NULL
1915,"NEW HYTHE","New Hythe Rail Station","\N","NHE","NWHYTHE","4fd09d3c-a7b5-4bfb-a890-4596ce542019",NULL,NULL
1919,"NEW MILLS CENTRAL","New Mills Central Rail Station","\N","NMC","NWMILSC","57404ae4-3b4d-4254-bd4f-eb24325f0cf4",NULL,NULL
241,"BEDHAMPTON","Bedhampton Rail Station","\N","BDH","BDHMPTN","f741e298-ebf2-441e-8ece-9a0e483271fa",NULL,NULL
1924,"NEW SOUTHGATE","New Southgate Rail Station","\N","NSG","NEWSGAT","78675022-28eb-4d4e-a401-3393e3aa47a3",NULL,NULL
1926,"NEWARK NORTH GATE","Newark North Gate Rail Station","NORTH GATE (NEWARK)","NNG","NEWANG","2e1009d0-c47a-4793-b79e-0e2c55003240",NULL,NULL
1931,"NEWBURY RACECOURSE","Newbury Racecourse Rail Station","\N","NRC","NEWBRYR","15608c7a-86b0-4036-bb68-e93142f1d6b1",NULL,NULL
1936,"NEWHAVEN HARBOUR","Newhaven Harbour Rail Station","\N","NVH","NEWHVNH","bcf36146-05fd-463a-9a38-24756146395b",NULL,NULL
1939,"NEWMARKET","Newmarket Rail Station","\N","NMK","NWMKET","ddeeb162-e2d1-4ddc-81d4-193fa4d4a300",NULL,NULL
1941,"NEWPORT (SOUTH WALES)","Newport (S Wales) Rail Station","CASNEWYDD","NWP","NWPTRTG","c71e132e-b86c-4329-ba1d-4b0dac509fa4",NULL,NULL
1944,"NEWSTEAD","Newstead Rail Station","\N","NSD","NWSTEAD","93234cda-c9d3-4435-9f7d-04e5d281f8ee",NULL,NULL
1946,"NEWTON ABBOT","Newton Abbot Rail Station","\N","NTA","NABT","3623db25-6971-4cf4-b091-cf0df369d5e0",NULL,NULL
1950,"NEWTON ON AYR","Newton-on-Ayr Rail Station","\N","NOA","NWTOA","484f77a1-c37a-459c-bb83-37558ed2a5d3",NULL,NULL
1954,"NEWTONMORE","Newtonmore Rail Station","\N","NWR","NWTM","1bcee7a0-84f6-4f71-8639-c20f72a255be",NULL,NULL
1956,"NINIAN PARK","Ninian Park Rail Station","PARC NINIAN","NNP","NINIANP","309364b4-b995-4b44-ade2-247641b08a4c",NULL,NULL
1960,"NORBURY","Norbury Rail Station","\N","NRB","NORBURY","6c9a35a5-63b2-43d7-80fa-b564fb9a7d84",NULL,NULL
1963,"NORTH BERWICK","North Berwick Rail Station","\N","NBW","NBERWCK","7975e9a5-3d3b-44fe-bf00-a580c8205935",NULL,NULL
1819,"MILFORD","Milford (Surrey) Rail Station","\N","MLF","MLFORD","0846930a-7f35-4b11-aee8-349de614094d",NULL,NULL
1776,"MARSDEN TOWN CENTRE","\N","\N","SWT","SLTHWTC","1c50b88d-fd64-4f95-9a32-d9ee3b19b325",NULL,NULL
2802,"WARMWELL ROUNDABOUT","\N","\N","MTN","MOREWWR","10efb78d-33db-48c5-b3d9-5a2b8d74263b",NULL,NULL
1966,"NORTH FAMBRIDGE","North Fambridge Rail Station","FAMBRIDGE","NFA","FAMBDGE","b531c46e-0dd9-4bf8-be14-98950be15fdc",NULL,NULL
1971,"NORTH ROAD <DARLINGTON>","North Road Rail Station","\N","NRD","NTRD","2b59c36c-71c7-49ae-a9eb-499a12c6770c",NULL,NULL
408,"BRISTOL TEMPLE MEADS","Bristol Temple Meads Rail Station","TEMPLE MEADS (BRISTOL)","BRI","BRSTLTM","996bbb24-44c6-4851-a7eb-8afefed54dcc",NULL,NULL
1973,"NORTH SOMERSET JN","\N","\N","BRI","NSMRSTJ","996bbb24-44c6-4851-a7eb-8afefed54dcc",NULL,NULL
1976,"NORTHALLERTON","Northallerton Rail Station","\N","NTR","NLRTN","64d290d1-f2ae-4465-8c3d-532477717977",NULL,NULL
1978,"NORTHAMPTON BAY","\N","\N","NMP","NMPTBAY","7cd4afe7-94eb-4855-a095-d7c3bd451f70",NULL,NULL
1982,"NORTHFLEET - THE HIVE","\N","\N","NFL","NRTHCA","e923d1d9-d2a8-4b91-82e5-ab394c2bd75d",NULL,NULL
1985,"NORTHWICH","Northwich Rail Station","\N","NWI","NTHWICH","42d1a400-18c8-487f-8c01-f187c24c273c",NULL,NULL
1991,"NUNEATON TRENT VALLEY","Nuneaton Rail Station","\N","NUN","NNTN","bbd5117b-5fb8-41df-b4c3-f591d657dce4",NULL,NULL
1994,"NUTBOURNE","Nutbourne Rail Station","\N","NUT","NUTBORN","68c9ae1d-ebe6-4253-8c3b-e3f37fd6b380",NULL,NULL
1995,"NUTBOURNE (A259)","\N","\N","NUT","NUTBBUS","68c9ae1d-ebe6-4253-8c3b-e3f37fd6b380",NULL,NULL
1999,"OAKLEIGH PARK","Oakleigh Park Rail Station","\N","OKL","OKLGHPK","3cd2adb7-85d6-4d09-8a2a-67d318b3c678",NULL,NULL
2003,"OKEHAMPTON","Okehampton Rail Station","\N","OKE","OKHMPTN","c1bed243-4ace-4971-82a9-9bacf5598dd5",NULL,NULL
2006,"OLD STREET","Old Street Rail Station","\N","OLD","OLDST","af217713-d90a-49d3-b3fc-a41b587ee9ae",NULL,NULL
2009,"OLDFIELD PARK LWR BRISTOL ROAD","\N","\N","OLF","OLDFLBR","70257966-2511-49f8-8780-c2122de327b9",NULL,NULL
2015,"ORE","Ore Rail Station","\N","ORE","OREE","0b004e6d-2e1e-46c3-8f3e-8cf2514a375c",NULL,NULL
2016,"ORMSKIRK","Ormskirk Rail Station","\N","OMS","ORMSKRK","79b5399d-2398-4b22-ab2c-9f424063976a",NULL,NULL
2019,"ORRELL PARK","Orrell Park Rail Station","\N","OPK","ORELPKH","52d4ed14-dc58-4000-926d-b5b74e9ce978",NULL,NULL
2021,"OULTON BROAD NORTH","Oulton Broad North Rail Station","\N","OUN","OULTNBN","06cfd640-7aa8-42dd-a95f-ce35060c2af7",NULL,NULL
2025,"OVERTON","Overton Rail Station","\N","OVR","OVTN","be52e329-a79a-48fb-9dbf-daa95648d25c",NULL,NULL
2026,"OVERTON VILLAGE PO","\N","\N","OVR","OVTNVPO","be52e329-a79a-48fb-9dbf-daa95648d25c",NULL,NULL
2121,"POLSLOE BRIDGE","Polsloe Bridge Rail Station","\N","POL","POLSBDG","47905b07-db77-40d2-8683-206505d55b6b",NULL,NULL
2170,"PRESTWICK INTERNAT'NL AIRPORT","Prestwick Intl Airport Rail Station","\N","PRA","PWCKAPT","5f5bb797-7e08-437c-b7a4-573c58f61aa4",NULL,NULL
2184,"QUEEN'S PARK (GREATER LONDON)","Queens Park (London) Rail Station","\N","QPW","QPRK","baf10dc5-f033-4271-9ba8-56b13c6a0dc9",NULL,NULL
2190,"QUINTRELL DOWNS","Quintrell Downs Rail Station","QUINTREL DOWNS","QUI","QNTRLDW","d750c81f-ff93-41c0-a895-8a33afc3c39a",NULL,NULL
2198,"RAINHAM KT","Rainham (Kent) Rail Station","\N","RAI","RAINHMK","f5a2d24a-75d0-47cb-8a77-86578efcffe8",NULL,NULL
2208,"RAVENSTHORPE","Ravensthorpe Rail Station","\N","RVN","RTHP","6e93c3ee-c269-462e-a677-4dc88a09ae0d",NULL,NULL
2213,"READING PLATFORMS 4A&B","\N","\N","RDG","RDNG4AB","798ad819-b575-4f47-873a-2a7b24c12ac5",NULL,NULL
703,"COVENTRY","Coventry Rail Station","\N","COV","COVNTRY","3d5f7372-fd2c-4d29-8401-6a7e81f25fde",NULL,NULL
2215,"RECP","\N","\N","COV","COVNNY","3d5f7372-fd2c-4d29-8401-6a7e81f25fde",NULL,NULL
2222,"REDDISH NORTH","Reddish North Rail Station","\N","RDN","REDISHN","dd913209-44fe-43a0-8edc-41cb8200afe7",NULL,NULL
2228,"REEDHAM (GREATER LONDON)","Reedham (Surrey) Rail Station","\N","RHM","REEDHMS","a4e40e1e-315f-4ad5-b35f-88da01703add",NULL,NULL
2238,"RHYMNEY","Rhymney Rail Station","RHYMNI","RHY","RHYMNEY","0ac9ac81-8404-4708-b81d-ada096d118af",NULL,NULL
2247,"RISCA & PONTYMISTER","Risca & Pontymister Rail Station","RHISGA A PONTYMISTER","RCA","RISCA","9f326b7f-81cc-4d09-95fd-e60c46a89bd6",NULL,NULL
2257,"ROCHFORD","Rochford Rail Station","\N","RFD","ROCHFD","bf434055-85b7-4205-9293-58be6a225b2b",NULL,NULL
2265,"ROMFORD","Romford Rail Station","\N","RMF","ROMFORD","45ebff2e-8760-4e37-89d0-f1a6f3e861c7",NULL,NULL
2272,"ROSE HILL (MARPLE)","Rose Hill Marple Rail Station","\N","RSH","ROHL","62cac1b3-ef4d-4e52-8eab-0842499f0bfd",NULL,NULL
2277,"ROTHERHITHE","Rotherhithe Rail Station","\N","ROE","RTHERHI","96b93364-5419-4ff0-84a7-cb12fd54a5c7",NULL,NULL
2285,"ROYSTON HERTS","Royston Rail Station","\N","RYS","ROYSTON","2a0f72f8-8af2-4b4c-a13a-c2822a47ae9b",NULL,NULL
670,"COLWICH","\N","\N","RGL","COLWICH","ef6860bf-6641-4f81-99bc-cabcf555e607",NULL,NULL
2295,"RUTHERGLEN","Rutherglen Rail Station","\N","RUT","RTHGLEN","c5658546-267f-4ee9-a3bb-0170fd7ea110",NULL,NULL
2301,"RYDER BROW","Ryder Brow Rail Station","\N","RRB","RYDRBRW","9437a8fe-1b35-4030-8b3f-d19d043f2909",NULL,NULL
2348,"SEAFORTH & LITHERLAND","Seaforth & Litherland Rail Station","LITHERLAND","SFL","SFRTHAL","314bd8d0-5ded-42b5-b466-afb556304c28",NULL,NULL
2355,"SELHURST","Selhurst Rail Station","\N","SRS","SELHRST","e1870e98-3015-4cf9-9e20-1acef74358a0",NULL,NULL
2312,"SALISBURY 5 BAY","\N","\N","SAL","SLSBY5B","819d8bf5-b4b5-493a-9c13-2a1e395a7f48",NULL,NULL
2313,"SALISBURY 6 BAY","\N","\N","SAL","SLSBY6B","819d8bf5-b4b5-493a-9c13-2a1e395a7f48",NULL,NULL
2321,"SANDAL & AGBRIGG","Sandal & Agbrigg Rail Station","AGBRIGG","SNA","SABR","a51e8889-a2ef-4e8a-b24e-e04c3ef0dbe7",NULL,NULL
2328,"SANDPLACE","Sandplace Rail Station","\N","SDP","SDPLACE","cc2e2437-b5e0-4e07-99b1-c4dcdf035b30",NULL,NULL
2335,"SAUNDERSFOOT","Saundersfoot Rail Station","\N","SDF","SDRSFOT","af932a14-9e17-457c-a387-30b67e5ef210",NULL,NULL
2341,"SCOTSCALDER","Scotscalder Rail Station","\N","SCT","SCSCLDR","ffd7b874-6434-4ef0-a00a-e479ed57d039",NULL,NULL
1700,"LONG PRESTON","Long Preston Rail Station","\N","LPR","LPRESTN","0c7487db-0863-460f-9037-ad955d2c19a2",NULL,NULL
2364,"SEVERN BEACH","Severn Beach Rail Station","\N","SVB","SVRNBCH","1dadeda8-4581-4ea6-bba7-bb87dcf22859",NULL,NULL
2373,"SHAWLANDS GLASGOW","Shawlands Rail Station","\N","SHL","SHWLNDS","634f31a6-315d-497f-a47c-0e90a52b1a65",NULL,NULL
2380,"SHEPHERDS WELL","Shepherds Well Rail Station","\N","SPH","SWELL","8bbcd263-2a6c-4c3c-8b3f-1c9e284803b8",NULL,NULL
2386,"SHERINGHAM","Sheringham Rail Station","\N","SHM","SHRGHAM","68d124d2-19e4-49da-aa99-69156afc604b",NULL,NULL
2392,"SHIPLEY","Shipley Rail Station","\N","SHY","SHPY","a60fa7cc-6373-4f06-9fb0-64d1e757d0ae",NULL,NULL
2399,"SHOEBURYNESS","Shoeburyness Rail Station","\N","SRY","SHBRYNS","f3a8c03a-54b6-48c8-b7ae-f0a8addba720",NULL,NULL
2405,"SHORTLANDS JUNCTION","\N","\N","SRT","SHRTLNJ","524e325b-a21c-4dfd-b942-97cf669eccff",NULL,NULL
2410,"SIDCUP","Sidcup Rail Station","\N","SID","SIDCUP","0579bcc8-cc83-4d6c-b9a7-d44f6c0f5eec",NULL,NULL
2406,"SHOTTON","Shotton Rail Station","\N","SHT","SHOTTON","90fb0f28-287d-4dea-9081-23e5d18da4ac",NULL,NULL
2417,"SILVERDALE","Silverdale Rail Station","\N","SVR","SDAL","6fce06ea-9859-41df-ae35-bab1f6e78d9a",NULL,NULL
2460,"SOUTH WOODHAM FERRERS","South Woodham Ferrers Rail Station","WOODHAM FERRERS","SOF","WDHAMFR","9a7f0ed2-6afd-4b79-b55a-010e0c8b7b49",NULL,NULL
2466,"SOUTHBOURNE (A259)","\N","\N","SOB","SBOUBUS","2caa1a2d-4536-4327-b55e-d9a9de4ecac5",NULL,NULL
2468,"SOUTHCOTE JN","\N","\N","RDW","SCOTEJN","ea11a1a3-e0a6-430e-8575-41ed8b291604",NULL,NULL
2471,"SOUTHEND AIRPORT","Southend Airport Rail Station","\N","SIA","STHEAIR","16bc0771-ce16-46ad-8ff4-a6dc8f15c27c",NULL,NULL
2475,"SOUTHMINSTER","Southminster Rail Station","\N","SMN","SMINSTR","1e1ead91-30ee-479c-9e67-2163510c49c2",NULL,NULL
2479,"SOWERBY BRIDGE","Sowerby Bridge Rail Station","\N","SOW","SWRBBDG","7733d8b4-0cff-4ce2-aedb-a178d5d8d72e",NULL,NULL
2483,"SPONDON","Spondon Rail Station","\N","SPO","SPDN","ee58370a-f3e4-4c86-a2f3-15df40156453",NULL,NULL
2486,"SPRINGBURN GLASGOW","Springburn Rail Station","\N","SPR","SPRNGBN","e8cbc7a2-2eda-4a7a-a41e-a525abad4ce7",NULL,NULL
2489,"ST ALBANS ABBEY","St Albans Abbey Rail Station","\N","SAA","STALBNA","eff0c351-f6e8-4a08-9d37-673d3aa4c7c4",NULL,NULL
310,"BIRMINGHAM NEW STREET","Birmingham New Street Rail Station","NEW STREET (BIRMINGHAM)","BHM","BHAMNWS","a8b11d31-da5a-47d1-9b35-1504c1008883",NULL,NULL
2491,"ST ANDREWS JUNCTION (WEST MIDS","\N","\N","BHM","STADJN","a8b11d31-da5a-47d1-9b35-1504c1008883",NULL,NULL
2493,"ST ANNES-ON-THE-SEA","St Annes-on-the-Sea Rail Station","\N","SAS","STAS","42795f8d-df86-4a0a-8039-a84c855379bb",NULL,NULL
2496,"ST BUDEAUX FERRY ROAD","St Budeaux Ferry Road Rail Station","FERRY ROAD (ST BUDEAUX)","SBF","STBDXFR","8c9d347e-5d2e-4733-8c5f-40ce9c982c09",NULL,NULL
2502,"ST HELENS CENTRAL","St Helens Central Rail Station","\N","SNH","STHLNSC","bfc0ed23-d133-4a64-b0fd-44e945014f8c",NULL,NULL
2505,"ST IVES CORNWALL","St Ives (Cornwall) Rail Station","\N","SIV","STIVES","a1e1a343-6ceb-4f65-afa1-db123ee38a74",NULL,NULL
2508,"ST JOHNS","St Johns (London) Rail Station","\N","SAJ","STJOHNS","4ff7de12-ca16-4a39-9035-1ff6119e739e",NULL,NULL
2512,"ST MARGARETS (GREATER LONDON)","St Margarets (London) Rail Station","\N","SMG","STMGTS","849fb238-4635-4279-84ef-2cb127f6f92f",NULL,NULL
2517,"ST PANCRAS","\N","\N","SPX","STPANCI","ba43b018-6bbf-49aa-abae-1bc8e5f494b7",NULL,NULL
2606,"SUTTON (IN ASHFIELD) PARKWAY","Sutton Parkway Rail Station","\N","SPK","STTNPWY","b32e8020-48b4-44be-aed7-6d83686bdec1",NULL,NULL
2609,"SUTTON COMMON","Sutton Common Rail Station","\N","SUC","SUTTONC","ac646ed6-5f84-45b2-84ec-1e7176fabf11",NULL,NULL
2519,"ST PANCRAS LONDON","London St Pancras International Rail Station","\N","STP","STPX","899ea41d-3ce0-4d12-bbd5-69bad0905d06",NULL,NULL
2520,"ST PANCRAS LOW LEVEL","London St Pancras International LL Rail Station","\N","STP","STPXBOX","899ea41d-3ce0-4d12-bbd5-69bad0905d06",NULL,NULL
2529,"STALYBRIDGE","Stalybridge Rail Station","\N","SYB","SBYD","c4a26d37-d732-442e-a9f1-ccc5ab4a8b6e",NULL,NULL
2532,"STANFORD-LE-HOPE","Stanford-le-Hope Rail Station","\N","SFO","SLEHOPE","8f867bfa-0cfd-4428-af58-b23fc891fcfb",NULL,NULL
2534,"STANLOW & THORNTON","Stanlow & Thornton Rail Station","THORNTON (CHESHIRE)","SNT","STNLWAT","f654172c-7145-4bd9-89fa-de1bcca5b535",NULL,NULL
2538,"STAPLETON ROAD","Stapleton Road Rail Station","\N","SRD","STPLTNR","14dbfa44-5150-4427-b8b3-f3ae87e3516d",NULL,NULL
2541,"STAVELEY (CUMBRIA)","Staveley Rail Station","\N","SVL","STAVELY","10f486b3-6a41-45b9-9f57-80f6b75efade",NULL,NULL
2545,"STEVENAGE","Stevenage Rail Station","\N","SVG","STEVNGE","60c1414d-44fa-4e33-87d4-d5faf7c24aae",NULL,NULL
2548,"STEWARTON","Stewarton Rail Station","\N","STT","STEWRTN","853ecd3a-7d62-4829-873e-6bd7f8bc0a1d",NULL,NULL
2551,"STOCKSFIELD","Stocksfield Rail Station","\N","SKS","STCKSFL","4652a937-c4dd-4b41-b7a0-c63dbe28b6d8",NULL,NULL
2554,"STOKE MANDEVILLE","Stoke Mandeville Rail Station","\N","SKM","STKM","4314c1ea-99c2-43b2-b746-7b761d23eef0",NULL,NULL
2558,"STONE CROSSING","Stone Crossing Rail Station","\N","SCG","STCR","f7ce53e0-1801-4732-9fbe-620f61ec4f85",NULL,NULL
2561,"STONEBRIDGE PARK","Stonebridge Park Rail Station","\N","SBP","STNBGPK","15e2e2bc-a266-4415-9241-0deb285146f6",NULL,NULL
2565,"STONEHOUSE POST OFFICE","\N","\N","SHU","STNHPO","9ddf5b04-8f5c-4532-9a69-88c8f0432771",NULL,NULL
2568,"STOURBRIDGE JN (TOWN PLATFORM)","\N","\N","SBJ","STRBDG1","0019bfd0-1132-4be9-9ef7-5aed8c3f2bc8",NULL,NULL
2569,"STOURBRIDGE JUNCTION","Stourbridge Junction Rail Station","\N","SBJ","STRBDGJ","0019bfd0-1132-4be9-9ef7-5aed8c3f2bc8",NULL,NULL
1284,"HAUGHLEY JN","\N","\N","SMK","HAGHLYJ","910421a1-e328-4904-875d-f34402fe8cdd",NULL,NULL
2572,"STOWMARKET","Stowmarket Rail Station","\N","SMK","STWMRKT","910421a1-e328-4904-875d-f34402fe8cdd",NULL,NULL
2575,"STRATFORD INTERNATIONAL","Stratford International Rail Station","\N","SFA","STFODOM","c567ae04-734f-474f-91ba-e620b7cff2b8",NULL,NULL
2581,"STRAWBERRY HILL","Strawberry Hill Rail Station","\N","STW","STRWBYH","1aabe51e-f5a4-4b10-a146-37478a215be2",NULL,NULL
2584,"STREATHAM HILL","Streatham Hill Rail Station","\N","SRH","STRHILL","f6f21275-64d9-4498-89e4-8865f76eba62",NULL,NULL
2588,"STROMEFERRY","Stromeferry Rail Station","\N","STF","STRMFRY","77f1a961-3fff-4090-ad3f-f1b694dc14c2",NULL,NULL
2591,"STROUD","Stroud (Glos) Rail Station","\N","STD","STRUD","c2cdf4a3-99a6-4363-af50-840f6e1d0556",NULL,NULL
2594,"SUDBURY & HARROW ROAD","Sudbury & Harrow Road Rail Station","HARROW ROAD (SUDBURY)","SUD","SDBRYHR","030d4064-9564-44c5-81ef-83adb8f13bfa",NULL,NULL
2600,"SUNDERLAND","Sunderland Rail Station","\N","SUN","SNDRLND","1e5c77fb-5a0a-4ed4-9ebe-5143af061d2a",NULL,NULL
2603,"SUNNYMEADS","Sunnymeads Rail Station","\N","SNY","SUNYMDS","3d97bf0a-3146-4494-b821-ef5cf7891f4d",NULL,NULL
2614,"SWANSCOMBE","Swanscombe Rail Station","\N","SWM","SWNSCMB","e98f5436-0fed-4910-9166-6394702b2521",NULL,NULL
2615,"SWANSCOMBE - GEORGE & DRAGON","\N","\N","SWM","SWNSGD","e98f5436-0fed-4910-9166-6394702b2521",NULL,NULL
2622,"SWINESHEAD","Swineshead Rail Station","\N","SWE","SWSHEAD","ad8ed5f6-6738-4b36-ae7b-14963d1d93db",NULL,NULL
2627,"SYDENHAM HILL - FOUNTAIN DRIVE","\N","\N","SYH","SYDNFD","a7ca7b74-0d1c-40b8-babf-e18271e88d4e",NULL,NULL
2630,"TACKLEY","Tackley Rail Station","\N","TAC","TACKLEY","3619c9cc-db3f-4da8-965a-ba01491eb4a0",NULL,NULL
2634,"TAIN","Tain Rail Station","\N","TAI","TAIN","797e6451-ab6b-4f69-b257-fb7a42c2f0eb",NULL,NULL
2637,"TALYBONT","Talybont Rail Station","\N","TLB","TALB","41896737-e2eb-49cc-b77b-ba76a5cea891",NULL,NULL
68,"AMINGTON JN","\N","\N","TAM","AMNGTNJ","b1e08157-bd67-48f2-a2a4-62743efc90a0",NULL,NULL
2639,"TAMWORTH","Tamworth Rail Station","\N","TAM","TMWTHLL","b1e08157-bd67-48f2-a2a4-62743efc90a0",NULL,NULL
2679,"THRYBERGH JN","\N","\N","SWN","THBGJN","2d275a25-889e-47bc-b7fc-61bb955d3987",NULL,NULL
2640,"TAMWORTH HIGH LEVEL","Tamworth High Level Rail Station","\N","TAM","TMWTHHL","b1e08157-bd67-48f2-a2a4-62743efc90a0",NULL,NULL
2642,"TATTENHAM CORNER","Tattenham Corner Rail Station","\N","TAT","TATNHMC","74ec0d58-e62b-42ce-b219-fc0c85873280",NULL,NULL
2645,"TEDDINGTON","Teddington Rail Station","\N","TED","TEDNGTN","1805c700-b4a7-432d-b734-9d37cff04e72",NULL,NULL
2648,"TELFORD CENTRAL","Telford Central Rail Station","\N","TFC","TELFRDC","46323e92-17f6-4023-ac5c-5f1f65fcecdd",NULL,NULL
2651,"TENBY","Tenby Rail Station","DINBYCH-Y-PYSGOD","TEN","TENBY","384fac47-5af4-4b50-87a2-bf8b11a32348",NULL,NULL
2653,"TEYNHAM DOVER CASTLE","\N","\N","TEY","TEYNDVC","0acbd348-d58d-4161-94bf-e5de8de80a5d",NULL,NULL
2657,"THE HAWTHORNS","The Hawthorns Rail Station","HAWTHORNS","THW","HNDSHWT","9c16c73b-a654-4119-9c76-cd6775b1c23c",NULL,NULL
2660,"THEOBALDS GROVE APT","Theobalds Grove Rail Station","\N","TEO","THBLDSG","e811a67b-2b3b-4f60-96e3-854463441399",NULL,NULL
607,"CHIPPENHAM","Chippenham Rail Station","\N","CPM","CHIPNHM","f464824a-8075-451e-92ef-3c319a3c63da",NULL,NULL
2666,"THORNE NORTH","Thorne North Rail Station","\N","TNN","THORNEN","00070e55-eeba-4ff8-9de9-ad808ca4a754",NULL,NULL
2670,"THORNTON ABBEY","Thornton Abbey Rail Station","\N","TNA","THABBEY","2bed46ff-5612-44ca-b72e-545d05aef91a",NULL,NULL
2673,"THORPE BAY","Thorpe Bay Rail Station","\N","TPB","THOPBAY","21908235-7bad-4883-be7a-351301508852",NULL,NULL
2676,"THREE BRIDGES","Three Bridges Rail Station","\N","TBD","THBDGS","0d184fe2-521e-47e6-8de3-01c652c73ae2",NULL,NULL
2678,"THREE OAKS - LANE BRIDGE","\N","\N","TOK","THOKLB","c8d7032a-f353-4f49-b057-58727f82eacc",NULL,NULL
2685,"TILBURY RIVERSIDE","\N","\N","TBR","TLBYRSD","74f53017-3a0a-4056-830b-fee4b820806e",NULL,NULL
2688,"TILEHURST","Tilehurst Rail Station","\N","TLH","TILHRST","a42b4e2f-9f19-46c3-9550-107b392851e3",NULL,NULL
2693,"TIR-PHIL","Tir-phil Rail Station","\N","TIR","TIRPHIL","d1e3e66d-50a8-4b14-b285-241207bcd50e",NULL,NULL
2696,"TODMORDEN","Todmorden Rail Station","\N","TOD","TODMRDN","c5bb4980-6d35-40b7-82d0-bd1647921d23",NULL,NULL
2700,"TONDU","Tondu Rail Station","\N","TDU","TONDU","013ee4fe-f648-47fc-a104-200261aa391d",NULL,NULL
2703,"TOOTING","Tooting Rail Station","\N","TOO","TOOTING","90d62299-3dd0-439d-8e6c-eae0404d35fb",NULL,NULL
2706,"TORRE","Torre Rail Station","\N","TRR","TORRE","4a2fbe58-9fa1-4e78-bc2d-db51342224df",NULL,NULL
2709,"TOTTENHAM HALE","Tottenham Hale Rail Station","\N","TOM","TTNHMHL","835172a3-534b-4587-9371-f30b167dc60e",NULL,NULL
2712,"TOWN GREEN","Town Green Rail Station","\N","TWN","TOWNGRN","f006f1a9-7e2f-489a-856a-a265ddeb409c",NULL,NULL
2716,"TREFFOREST","Trefforest Rail Station","\N","TRF","TREFRST","92b67c95-41ad-42b8-8117-3e89ed2b17c0",NULL,NULL
2720,"TREORCHY","Treorchy Rail Station","\N","TRY","TREORCY","d9758295-02df-4775-937b-f211d3c2f9ad",NULL,NULL
2723,"TROED Y RHIW","Troed-y-Rhiw Rail Station","\N","TRD","TRDYRHW","b1e93b55-e1ed-4245-b8c4-3e567932c961",NULL,NULL
2728,"TULLOCH","Tulloch Rail Station","\N","TUL","TULLOCH","739b8c8e-89be-4663-ba59-609aa4114a91",NULL,NULL
2730,"TUNBRIDGE WELLS","Tunbridge Wells Rail Station","\N","TBW","TUNWELL","cb1d87e8-d47d-4ec4-988a-f27660fe0152",NULL,NULL
2733,"TUTBURY & HATTON","Tutbury & Hatton Rail Station","HATTON (DERBYSHIRE)","TUT","TUTBURY","77b01257-c2f1-4356-b3fe-885d711f1356",NULL,NULL
2738,"TY GLAS","Ty Glas Rail Station","\N","TGS","TYGLAS","fe25cbdc-6d58-486a-a8a4-add02c9d5bfc",NULL,NULL
2740,"TYNDRUM LOWER","Tyndrum Lower Rail Station","LOWER TYNDRUM","TYL","TYNDRML","839fbad8-dcfe-4c4c-bf7e-f2a069d6907a",NULL,NULL
2744,"UDDINGSTON","Uddingston Rail Station","\N","UDD","UDNGSTN","ce5c5a54-f375-49f5-94a3-d445800e5930",NULL,NULL
2747,"ULLESKELF","Ulleskelf Rail Station","\N","ULL","ULESKLF","75a83e3b-2c3e-4d8d-8889-42101ef5e7be",NULL,NULL
2750,"UNIVERSITY (BIRMINGHAM)","University Rail Station","\N","UNI","UNVRSYB","0fba2649-e22e-4bfa-8996-df3a0130f04f",NULL,NULL
2754,"UPMINSTER","Upminster Rail Station","\N","UPM","UPMNSTR","e0eabc6e-ca94-427f-8098-8c6e6e37a2a8",NULL,NULL
